2150717;Saint Albans;AU;07
2150765;Rye;AU;07
2150767;Ryde;AU;02
2150768;Rydalmere;AU;02
2150788;Rutherglen;AU;07
2150791;Rutherford;AU;02
2150817;Rushworth;AU;07
2150894;Rowville;AU;07
2151038;Ross Creek;AU;07
2151057;Rosewood;AU;04
2151061;Roseville;AU;02
2151096;Rosehill;AU;02
2151107;Rosedale;AU;07
2151120;Rosebud;AU;07
2151146;Rosanna;AU;07
2151157;Rooty Hill;AU;02
2151174;Romsey;AU;07
2151187;Roma;AU;04
2151215;Rokeby;AU;06
2151430;Rocklea;AU;04
2151437;Rockhampton;AU;04
2151443;Rockdale;AU;02
2151449;Rockbank;AU;07
2151455;Rochester;AU;07
2151457;Rochedale;AU;04
2151485;Robertson;AU;02
2151513;Riverview;AU;04
2151522;Riverstone;AU;02
2151560;Ripponlea;AU;07
2151574;Ringwood North;AU;07
2151575;Ringwood East;AU;07
2151576;Ringwood;AU;07
2151648;Richmond;AU;06
2151649;Richmond;AU;07
2151650;Richmond;AU;02
2151682;Rhodes;AU;02
2151697;Revesby;AU;02
2151716;Reservoir;AU;07
2151718;Research;AU;07
2151735;Renmark West;AU;05
2151737;Renmark;AU;05
2151776;Regents Park;AU;02
2151886;Redlynch;AU;04
2151892;Redland Bay;AU;04
2151905;Red Hill;AU;04
2151924;Redhead;AU;02
2151932;Redfern;AU;02
2151943;Red Cliffs;AU;07
2151998;Redbank;AU;04
2152022;Raymond Terrace;AU;02
2152033;Raworth;AU;02
2152048;Ravenshoe;AU;04
2152071;Rathmines;AU;02
2152123;Ranelagh;AU;06
2152191;Raglan;AU;02
2152240;Quirindi;AU;02
2152272;Queenstown;AU;06
2152279;Queenscliff;AU;07
2152286;Queanbeyan;AU;02
2152329;Quakers Hill;AU;02
2152339;Pyrmont;AU;02
2152361;Pymble;AU;02
2152454;Puckapunyal;AU;07
2152490;Proserpine;AU;04
2152558;Preston;AU;07
2152593;Prahran;AU;07
2152625;Potts Point;AU;02
2152653;Port Sorell;AU;06
2152658;Port Melbourne;AU;07
2152659;Port Macquarie;AU;02
2152667;Portland;AU;07
2152668;Portland;AU;02
2152671;Port Kembla;AU;02
2152674;Port Hacking;AU;02
2152676;Port Fairy;AU;07
2152681;Port Douglas;AU;04
2152686;Portarlington;AU;07
2152750;Pomona;AU;04
2152799;Pokolbin;AU;02
2152812;Point Vernon;AU;04
2152815;Point Lonsdale;AU;07
2152819;Point Cook;AU;07
2152820;Point Clare;AU;02
2152855;Plenty;AU;07
2152900;Plainland;AU;04
2152917;Pitt Town;AU;02
2152918;Pittsworth;AU;04
2153082;Pine Mountain;AU;04
2153168;Pimpama;AU;04
2153259;Picton;AU;02
2153301;Pialba;AU;04
2153335;Phillip;AU;01
2153336;Phillip;AU;02
2153359;Petrie;AU;04
2153391;Perth;AU;06
2153467;Penshurst;AU;02
2153471;Penrith;AU;02
2153473;Penola;AU;05
2153483;Pennant Hills;AU;02
2153494;Penguin;AU;06
2153496;Pendle Hill;AU;02
2153623;Pearcedale;AU;07
2153633;Peak Hill;AU;02
2153650;Peachester;AU;04
2153657;Paynesville;AU;07
2153720;Pascoe Vale;AU;07
2153770;Parkville;AU;07
2153773;Park Ridge;AU;04
2153775;Parkhurst;AU;04
2153778;Parkes;AU;02
2153784;Parkdale;AU;07
2153829;Panton Hill;AU;07
2153887;Palmwoods;AU;04
2153924;Palm Beach;AU;02
2153925;Palm Beach;AU;04
2153950;Pakenham Upper;AU;07
2153953;Pakenham;AU;07
2154050;Oxley;AU;04
2154088;Ouyen;AU;07
2154172;Ormond;AU;07
2154176;Ormiston;AU;04
2154178;Ormeau;AU;04
2154208;Orbost;AU;07
2154219;Orange;AU;02
2154261;Oonoonba;AU;04
2154344;One Mile;AU;04
2154386;Olinda;AU;07
2154420;Lancefield;AU;07
2154445;Old Beach;AU;06
2154447;Old Bar;AU;02
2154481;Officer;AU;07
2154496;Barwon Heads;AU;07
2154537;Oberon;AU;02
2154544;Oatley;AU;02
2154616;Oakleigh East;AU;07
2154618;Oakleigh;AU;07
2154630;Oakhurst;AU;04
2154656;Oakey;AU;04
2154660;Oakdale;AU;02
2154670;Nyora;AU;07
2154672;Nyngan;AU;02
2154720;Nunawading;AU;07
2154723;Numurkah;AU;07
2154787;Nowra;AU;02
2154796;Notting Hill;AU;07
2154826;North Wonthaggi;AU;07
2154849;North Turramurra;AU;02
2154855;North Sydney;AU;02
2154912;North Melbourne;AU;07
2154913;Northmead;AU;02
2154917;North Mackay;AU;04
2154949;North Haven;AU;02
2154962;Fitzroy North;AU;07
2155001;Northcote;AU;07
2155085;Normanton;AU;04
2155092;Normanhurst;AU;02
2155132;Noosaville;AU;04
2155135;Noosa Heads;AU;04
2155175;Nome;AU;04
2155204;Noble Park;AU;07
2155321;Nimbin;AU;02
2155354;Nicholson;AU;07
2155370;Nhill;AU;07
2155386;Newtown;AU;02
2155392;Newstead;AU;06
2155398;Newstead;AU;04
2155411;Newport;AU;07
2155412;Newport;AU;02
2155415;New Norfolk;AU;06
2155416;Newnham;AU;06
2155424;Newmarket;AU;04
2155439;Newington;AU;07
2155472;Newcastle;AU;02
2155542;Nerang;AU;04
2155562;Nelson Bay;AU;02
2155600;Neerim South;AU;07
2155628;Nebo;AU;04
2155710;Narromine;AU;02
2155717;Narre Warren North;AU;07
2155718;Narre Warren;AU;07
2155731;Narrandera;AU;02
2155742;Narrabri;AU;02
2155745;Narrabeen;AU;02
2155750;Narooma;AU;02
2155772;Narellan;AU;02
2155783;Narara;AU;02
2155787;Narangba;AU;04
2155796;Naracoorte;AU;05
2155845;Nanango;AU;04
2155848;Nana Glen;AU;02
2155858;Nambucca Heads;AU;02
2155859;Nambucca;AU;02
2155862;Nambour;AU;04
2155878;Nagambie;AU;07
2155892;Nabiac;AU;02
2155907;Myrtleford;AU;07
2156034;Muswellbrook;AU;02
2156049;Murwillumbah;AU;02
2156058;Murrurundi;AU;02
2156067;Murrumbeena;AU;07
2156069;Murrumbateman;AU;02
2156157;Murgon;AU;04
2156240;Mundubbera;AU;04
2156298;Mulwala;AU;02
2156307;Mullumbimby;AU;02
2156340;Mulgrave;AU;07
2156345;Mulgoa;AU;02
2156403;Mudgeeraba;AU;04
2156404;Mudgee;AU;02
2156480;Moura;AU;04
2156492;Mount Waverley;AU;07
2156540;Mount Pleasant;AU;02
2156544;Mount Pleasant;AU;07
2156564;Mount Morgan;AU;04
2156578;Mount Martha;AU;07
2156590;Mount Macedon;AU;07
2156636;Mount Gravatt;AU;04
2156643;Mount Gambier;AU;05
2156652;Mount Evelyn;AU;07
2156663;Mount Eliza;AU;07
2156669;Mount Duneed;AU;07
2156671;Mount Druitt;AU;02
2156679;Mount Dandenong;AU;07
2156681;Mount Crosby;AU;04
2156683;Mount Cotton;AU;04
2156694;Mount Colah;AU;02
2156695;Mount Clear;AU;07
2156777;Moss Vale;AU;02
2156783;Mossman;AU;04
2156813;Mosman;AU;02
2156825;Morwell;AU;07
2156834;Moruya;AU;02
2156850;Mortlake;AU;07
2156851;Mortlake;AU;02
2156853;Mortdale;AU;02
2156878;Mornington;AU;07
2156890;Morisset;AU;02
2156927;Moree;AU;02
2156933;Mordialloc;AU;07
2156934;Morayfield;AU;04
2156942;South Morang;AU;07
2156974;Mooroopna;AU;07
2156977;Mooroolbark;AU;07
2156981;Moorooduc;AU;07
2157026;Moorabbin;AU;07
2157056;Moonee Ponds;AU;07
2157060;Moonee Beach;AU;02
2157076;Moonbi;AU;02
2157090;Moonah;AU;06
2157109;Mooloolaba;AU;04
2157123;Moolap;AU;07
2157157;Montville;AU;04
2157161;Montrose;AU;07
2157166;Monto;AU;04
2157167;Montmorency;AU;07
2157182;Mont Albert;AU;07
2157239;Monbulk;AU;07
2157243;Mona Vale;AU;02
2157247;Monash;AU;05
2157272;Molong;AU;02
2157331;Moggill;AU;04
2157343;Moe;AU;07
2157355;Moama;AU;02
2157373;Mittagong;AU;02
2157380;Mitchelton;AU;04
2157409;Mitchell;AU;04
2157410;Mitcham;AU;07
2157487;Mirboo North;AU;07
2157491;Mirani;AU;04
2157495;Miranda;AU;02
2157508;Minto;AU;02
2157567;Miners Rest;AU;07
2157576;Minden;AU;04
2157601;Milton;AU;02
2157627;Millthorpe;AU;02
2157635;Mill Park;AU;07
2157641;Millmerran;AU;04
2157652;Millicent;AU;05
2157654;Millgrove;AU;07
2157694;Miles;AU;04
2157698;Mildura;AU;07
2157958;Metung;AU;07
2157995;Merrylands;AU;02
2158004;Merriwa;AU;02
2158020;Merimbula;AU;02
2158051;Mernda;AU;07
2158100;Merbein;AU;07
2158109;Mentone;AU;07
2158128;Menangle;AU;02
2158130;Menai;AU;02
2158145;Melton South;AU;07
2158151;Melton;AU;07
2158177;Melbourne;AU;07
2158220;Medowie;AU;02
2158307;McKinnon;AU;07
2158494;Maudsland;AU;04
2158504;Matraville;AU;02
2158538;Mascot;AU;02
2158561;Maryborough;AU;07
2158562;Maryborough;AU;04
2158574;Marulan;AU;02
2158626;Marrickville;AU;02
2158651;Maroubra;AU;02
2158663;Marong;AU;07
2158724;Maribyrnong;AU;07
2158731;Marian;AU;04
2158744;Margate;AU;06
2158745;Margate;AU;04
2158767;Mareeba;AU;04
2158812;Mapleton;AU;04
2158839;Mansfield;AU;07
2158867;Manly;AU;02
2158874;Manilla;AU;02
2158952;Malvern;AU;07
2158977;Mallacoota;AU;07
2158983;Maleny;AU;04
2158988;Maldon;AU;07
2159006;Malanda;AU;04
2159018;Malabar;AU;02
2159045;Maitland;AU;02
2159131;Maffra;AU;07
2159141;Maddingley;AU;07
2159177;Macleod;AU;07
2159185;Maclean;AU;02
2159194;Macksville;AU;02
2159220;Mackay;AU;04
2159231;Macedon;AU;07
2159291;Lysterfield;AU;07
2159372;Luddenham;AU;02
2159389;Lucknow;AU;07
2159416;Loxton;AU;05
2159424;Lowood;AU;04
2159454;Lower Plenty;AU;07
2159497;Lovely Banks;AU;07
2159545;Lorne;AU;07
2159550;Lorn;AU;02
2159606;Longwarry;AU;07
2159630;Longreach;AU;04
2159654;Long Jetty;AU;02
2159683;Longford;AU;06
2159684;Longford;AU;07
2159729;Logan Village;AU;04
2159732;Loganlea;AU;04
2159734;Loganholme;AU;04
2159774;Lockhart;AU;02
2159851;Liverpool;AU;02
2159912;Little River;AU;07
2160053;Lithgow;AU;02
2160063;Lismore;AU;02
2160070;Lisarow;AU;02
2160113;Lindisfarne;AU;06
2160114;Lindfield;AU;02
2160188;Lilydale;AU;07
2160232;Lightning Ridge;AU;02
2160258;Lidcombe;AU;02
2160297;Leura;AU;02
2160299;Leumeah;AU;02
2160336;Leopold;AU;07
2160339;Leongatha;AU;07
2160386;Leichhardt;AU;02
2160399;Legana;AU;06
2160413;Leeton;AU;02
2160477;Lawson;AU;02
2160483;Lawrence;AU;02
2160484;Lawnton;AU;04
2160493;Lavington;AU;02
2160499;Camden Haven;AU;02
2160517;Launceston;AU;06
2160519;Lauderdale;AU;06
2160523;Latrobe;AU;06
2160546;Largs;AU;02
2160560;Lara;AU;07
2160582;Langwarrin;AU;07
2160602;Lang Lang;AU;07
2160625;Lane Cove;AU;02
2160645;Landsborough;AU;04
2160706;Lalor;AU;07
2160731;Lake Haven;AU;02
2160735;Lakes Entrance;AU;07
2160744;Lakemba;AU;02
2160751;Lake Illawarra;AU;02
2160769;Lake Cargelligo;AU;02
2160774;Lake Albert;AU;02
2160782;Laidley;AU;04
2160880;Kyogle;AU;02
2160885;Kyneton;AU;07
2160910;Kyabram;AU;07
2160922;Kurri Kurri;AU;02
2160931;Kurrajong Heights;AU;02
2160937;Kurnell;AU;02
2160944;Kuranda;AU;04
2161029;Kotara;AU;02
2161034;Korumburra;AU;07
2161047;Koroit;AU;07
2161068;Koo-Wee-Rup;AU;07
2161072;Kootingal;AU;02
2161185;Kogarah;AU;02
2161235;Kleinton;AU;04
2161251;Kirribilli;AU;02
2161309;Kingston Beach;AU;06
2161311;Kingston;AU;06
2161313;Kingston;AU;05
2161315;Kingston;AU;04
2161318;Kingsthorpe;AU;04
2161335;Kingscliff;AU;02
2161351;Kinglake West;AU;07
2161354;Kinglake;AU;07
2161376;Kingaroy;AU;04
2161408;Kilsyth;AU;07
2161415;Kilmore;AU;07
2161470;Kilcoy;AU;04
2161515;Kiama;AU;02
2161532;Keysborough;AU;07
2161540;Kew;AU;07
2161541;Kew;AU;02
2161587;Kerang;AU;07
2161602;Kenthurst;AU;02
2161608;Kensington;AU;02
2161609;Kensington;AU;07
2161613;Kennington;AU;07
2161654;Kendall;AU;02
2161658;Kempsey;AU;02
2161678;Kelso;AU;02
2161714;Keith;AU;05
2161715;Keiraville;AU;02
2161719;Keilor;AU;07
2161762;Kawungan;AU;04
2161776;Katoomba;AU;02
2161798;Karumba;AU;04
2161800;Karuah;AU;02
2161863;Kanwal;AU;02
2161903;Kangaroo Flat;AU;07
2161935;Kandos;AU;02
2161976;Kalorama;AU;07
2161984;Kallista;AU;07
2161996;Kalimna;AU;07
2162002;Kalbar;AU;04
2162025;Kahibah;AU;02
2162052;Junee;AU;02
2162101;Julatten;AU;04
2162250;Jindera;AU;02
2162255;Jindabyne;AU;02
2162276;Jimboomba;AU;04
2162281;Jilliby;AU;02
2162351;Jerilderie;AU;02
2162419;Jannali;AU;02
2162433;Jandowae;AU;04
2162446;Jamberoo;AU;02
2162546;Ivanhoe East;AU;07
2162586;Irymple;AU;07
2162644;Ipswich;AU;04
2162658;Inverloch;AU;07
2162659;Inverleigh;AU;07
2162662;Inverell;AU;02
2162683;Innisfail;AU;04
2162733;Ingleburn;AU;02
2162737;Ingham;AU;04
2162762;Iluka;AU;02
2162856;Hurstville Grove;AU;02
2162857;Hurstbridge;AU;07
2162873;Huonville;AU;06
2162886;Huntly;AU;07
2162970;Hughesdale;AU;07
2162976;Hughenden;AU;04
2162994;Howlong;AU;02
2163017;Howard;AU;04
2163055;Horsham;AU;07
2163137;Hornsby;AU;02
2163237;Home Hill;AU;04
2163256;Homebush;AU;02
2163270;Holsworthy;AU;02
2163275;Holmesville;AU;02
2163314;Holbrook;AU;02
2163355;Hobart;AU;06
2163395;Hill Top;AU;02
2163398;Hillston;AU;02
2163472;Highett;AU;07
2163504;Heywood;AU;07
2163577;Henty;AU;02
2163633;Helidon;AU;04
2163641;Helensburgh;AU;02
2163653;Heidelberg West;AU;07
2163654;Heidelberg;AU;07
2163669;Heddon Greta;AU;02
2163684;Heathmont;AU;07
2163690;Heatherton;AU;07
2163696;Heathcote;AU;07
2163697;Heathcote;AU;02
2163701;Healesville;AU;07
2163731;Hazelbrook;AU;02
2163754;Hay Point;AU;04
2163755;Haymarket;AU;02
2163774;Hay;AU;02
2163776;Hawthorn South;AU;07
2163782;Hawthorn;AU;07
2163788;Hawks Nest;AU;02
2163821;Hatton Vale;AU;04
2163837;Hastings;AU;07
2163881;Harristown;AU;04
2163895;Harrington;AU;02
2163914;Harlaxton;AU;04
2163953;Hanwood;AU;02
2163990;Hampton Park;AU;07
2163994;Hampton;AU;07
2164025;Hamilton;AU;07
2164062;Hallam;AU;07
2164104;Hadspen;AU;06
2164117;Haddon;AU;07
2164123;Haberfield;AU;02
2164129;Gympie;AU;04
2164149;Guyra;AU;02
2164206;Gunnedah;AU;02
2164249;Gundaroo;AU;02
2164253;Gundagai;AU;02
2164352;Gulgong;AU;02
2164395;Grovedale;AU;07
2164422;Griffith;AU;02
2164451;Greta;AU;02
2164457;Grenfell;AU;02
2164487;Greenwell Point;AU;02
2164495;Greenvale;AU;07
2164515;Greensborough;AU;07
2164526;Green Point;AU;02
2164601;Greenbank;AU;04
2164691;Granville;AU;02
2164700;Granton;AU;06
2164771;Grafton;AU;02
2164784;Gracemere;AU;04
2164797;Gowrie Junction;AU;04
2164837;Goulburn;AU;02
2164849;Gosford;AU;02
2164855;Gorokan;AU;02
2164883;Gordonvale;AU;04
2164902;Gordon;AU;07
2164903;Gordon;AU;02
2164966;Goonellabah;AU;02
2164972;Goondiwindi;AU;04
2165025;Goodna;AU;04
2165045;Gooburrum;AU;04
2165065;Gol Gol;AU;02
2165087;Gold Coast;AU;04
2165159;Gloucester;AU;02
2165171;Glen Waverley;AU;07
2165173;Glenview;AU;04
2165200;Glenroy;AU;07
2165225;Glenorie;AU;02
2165229;Glenorchy;AU;06
2165290;Glen Iris;AU;07
2165291;Glen Innes;AU;02
2165296;Glen Huntly;AU;07
2165303;Glenhaven;AU;02
2165321;Glengarry;AU;07
2165326;Glenfield;AU;02
2165329;Glenferrie;AU;07
2165339;Glenella;AU;04
2165352;Gleneagle;AU;04
2165403;Glenbrook;AU;02
2165450;Glebe;AU;02
2165458;Glass House Mountains;AU;04
2165478;Gladstone;AU;04
2165488;Gisborne;AU;07
2165529;Gin Gin;AU;04
2165548;Gilston;AU;04
2165596;Gilgandra;AU;02
2165692;Gerringong;AU;02
2165718;George Town;AU;06
2165771;Gembrook;AU;07
2165791;Geeveston;AU;06
2165796;Geelong West;AU;07
2165798;Geelong;AU;07
2165815;Gaythorne;AU;04
2165818;Gayndah;AU;04
2165828;Gatton;AU;04
2165868;Garfield;AU;07
2165947;Galston;AU;02
2166083;Freshwater;AU;04
2166113;Frederickton;AU;02
2166143;Frankston East;AU;07
2166144;Frankston;AU;07
2166160;Franklin;AU;06
2166271;Foster;AU;07
2166309;Forster;AU;02
2166335;Forest Hill;AU;02
2166340;Forest Hill;AU;07
2166368;Forbes;AU;02
2166370;Footscray;AU;07
2166584;Fitzroy;AU;07
2166675;Finley;AU;02
2166745;Ferny Creek;AU;07
2166746;Fernvale;AU;04
2166819;Fawkner;AU;07
2166826;Faulconbridge;AU;02
2166952;Fairfield;AU;02
2167050;Evans Head;AU;02
2167056;Evandale;AU;06
2167087;Euroa;AU;07
2167134;Eumundi;AU;04
2167145;Eulomogo;AU;02
2167164;Eudlo;AU;04
2167183;Ettalong Beach;AU;02
2167185;Ettalong;AU;02
2167208;Essendon;AU;07
2167230;Esk;AU;04
2167263;Erina;AU;02
2167275;Epsom;AU;07
2167279;Epping;AU;07
2167280;Epping;AU;02
2167312;Engadine;AU;02
2167330;Emu Plains;AU;02
2167333;Emu Park;AU;04
2167391;Empire Bay;AU;02
2167425;Emerald;AU;07
2167426;Emerald;AU;04
2167444;Eltham North;AU;07
2167445;Eltham;AU;07
2167449;Elsternwick;AU;07
2167490;Elliott Heads;AU;04
2167503;Elliminyt;AU;07
2167566;Elimbah;AU;04
2167601;Elderslie;AU;02
2167631;Eimeo;AU;04
2167651;Eight Mile Plains;AU;04
2167699;Eglinton;AU;02
2167744;Edmonton;AU;04
2167751;Edithvale;AU;07
2167771;Edge Hill;AU;04
2167777;Edgecliff;AU;02
2167791;Eden Park;AU;07
2167799;Eden;AU;02
2167817;Echuca;AU;07
2167840;Eastwood;AU;02
2167869;East Maitland;AU;02
2167879;East Hills;AU;02
2167882;East Gosford;AU;02
2167943;East Ballina;AU;02
2167949;Earlwood;AU;02
2167962;Eagle Point;AU;07
2167973;Eaglehawk;AU;07
2167983;Eagleby;AU;04
2168041;Dural;AU;02
2168112;Dungog;AU;02
2168128;Dunedoo;AU;02
2168305;Dubbo;AU;02
2168309;Drysdale;AU;07
2168372;Drouin;AU;07
2168386;Dromana;AU;07
2168405;Drayton;AU;04
2168459;Douglas Park;AU;02
2168534;Dorrigo;AU;02
2168537;Doreen;AU;07
2168546;Dora Creek;AU;02
2168556;Doonside;AU;02
2168579;Donvale;AU;07
2168605;Doncaster East;AU;07
2168607;Doncaster;AU;07
2168620;Donald;AU;07
2168807;Dingley Village;AU;07
2168819;Dimbulah;AU;04
2168820;Dimboola;AU;07
2168854;Diggers Rest;AU;07
2168919;Diamond Creek;AU;07
2168943;Devonport;AU;06
2168945;Devon Meadows;AU;07
2169018;Derrimut;AU;07
2169049;Dennington;AU;07
2169056;Denman;AU;02
2169068;Deniliquin;AU;02
2169113;Deloraine;AU;06
2169145;Deer Park;AU;07
2169220;Deception Bay;AU;04
2169237;Deagon;AU;04
2169281;Daylesford;AU;07
2169282;Dayboro;AU;04
2169302;Davistown;AU;02
2169314;Davidson;AU;02
2169360;Darra;AU;04
2169371;Darlington Point;AU;02
2169378;Darlinghurst;AU;02
2169386;Darley;AU;07
2169423;Dapto;AU;02
2169460;Dandenong;AU;07
2169535;Dalby;AU;04
2169537;Dakabin;AU;04
2169568;D’Aguilar;AU;04
2169574;Daceyville;AU;02
2169589;Cygnet;AU;06
2169638;Currie;AU;06
2169689;Curra;AU;04
2169728;Cunnamulla;AU;04
2169736;Cundletown;AU;02
2169760;Cumbalum;AU;02
2169801;Culcairn;AU;02
2169866;Croydon North;AU;07
2169867;Croydon;AU;07
2169868;Croydon;AU;02
2169883;Crows Nest;AU;04
2169928;Crookwell;AU;02
2169956;Cronulla;AU;02
2169990;Cringila;AU;02
2169995;Crib Point;AU;07
2169999;Creswick;AU;07
2170002;Cressy;AU;06
2170013;Crescent Head;AU;02
2170027;Cremorne;AU;07
2170070;Cranley;AU;04
2170079;Cranbourne;AU;07
2170089;Craigieburn;AU;07
2170139;Cowra;AU;02
2170162;Cowes;AU;07
2170190;Coutts Crossing;AU;02
2170246;Corryong;AU;07
2170253;Corrimal;AU;02
2170260;Corowa;AU;02
2170278;Cornubia;AU;04
2170307;Corio;AU;07
2170318;Corinda;AU;04
2170375;Coraki;AU;02
2170430;Cootamundra;AU;02
2170435;Coorparoo;AU;04
2170437;Cooroy;AU;04
2170456;Cooranbong;AU;02
2170534;Coonamble;AU;02
2170540;Coonabarabran;AU;02
2170547;Coominya;AU;04
2170577;Cooma;AU;02
2170581;Coolum Beach;AU;04
2170628;Coolangatta;AU;04
2170634;Coolamon;AU;02
2170643;Coolah;AU;02
2170658;Cooktown;AU;04
2170697;Coogee;AU;02
2170796;Coniston;AU;02
2170841;Condobolin;AU;02
2170852;Concord;AU;02
2170880;Como;AU;02
2170954;Colo Vale;AU;02
2170977;Collinsville;AU;04
2171000;Collingwood;AU;07
2171019;Collaroy;AU;02
2171048;Coledale;AU;02
2171056;Coldstream;AU;07
2171069;Colac;AU;07
2171077;Cohuna;AU;07
2171085;Coffs Harbour;AU;02
2171159;Cockatoo;AU;07
2171168;Coburg;AU;07
2171173;Cobram;AU;07
2171184;Cobden;AU;07
2171197;Cobbitty;AU;02
2171216;Cobar;AU;02
2171250;Clyde North;AU;07
2171257;Clyde;AU;07
2171271;Clunes;AU;07
2171306;Cloncurry;AU;04
2171320;Clifton Springs;AU;07
2171324;Clifton Hill;AU;07
2171333;Clifton;AU;04
2171360;Cleveland;AU;04
2171365;Clermont;AU;04
2171395;Clayton South;AU;07
2171400;Clayton;AU;07
2171452;Clarinda;AU;07
2171465;Clarence Town;AU;02
2171476;Claremont;AU;06
2171507;Wollongong;AU;02
2171522;Churchill;AU;04
2171586;Chipping Norton;AU;02
2171589;Chippendale;AU;02
2171594;Chinderah;AU;02
2171596;Chinchilla;AU;04
2171619;Chiltern;AU;07
2171626;Childers;AU;04
2171640;Chewton;AU;07
2171693;Chelsea Heights;AU;07
2171694;Chelsea;AU;07
2171707;Chatswood;AU;02
2171722;Charters Towers;AU;04
2171731;Charlton;AU;07
2171764;Charleville;AU;04
2171766;Charlestown;AU;02
2171845;Cessnock;AU;02
2171888;Cedar Grove;AU;04
2171945;Caulfield North;AU;07
2171947;Caulfield East;AU;07
2171948;Caulfield;AU;07
2172106;Castlemaine;AU;07
2172111;Castle Hill;AU;02
2172125;Castlecrag;AU;02
2172132;Casterton;AU;07
2172153;Casino;AU;02
2172191;Carrum Downs;AU;07
2172192;Carrum;AU;07
2172264;Carnegie;AU;07
2172289;Carlton North;AU;07
2172293;Carlton;AU;07
2172303;Carlingford;AU;02
2172308;Carisbrook;AU;07
2172311;Caringbah;AU;02
2172336;Cardwell;AU;04
2172349;Cardiff;AU;02
2172356;Carbrook;AU;04
2172418;Capella;AU;04
2172434;Capalaba;AU;04
2172442;Canungra;AU;04
2172453;Canowindra;AU;02
2172477;Cannonvale;AU;04
2172517;Canberra;AU;01
2172540;Canadian;AU;07
2172555;Camp Mountain;AU;04
2172562;Camperdown;AU;07
2172563;Camperdown;AU;02
2172586;Campbelltown;AU;02
2172597;Campbells Creek;AU;07
2172607;Campbellfield;AU;07
2172618;Campbell;AU;01
2172674;Camden;AU;02
2172677;Cambridge;AU;06
2172679;Cambooya;AU;04
2172686;Camberwell;AU;07
2172688;Cambewarra Village;AU;02
2172710;Caloundra;AU;04
2172728;Calliope;AU;04
2172797;Cairns;AU;04
2172832;Caboolture;AU;04
2172868;Cabarlah;AU;04
2172874;Bywong;AU;02
2172880;Byron Bay;AU;02
2172930;Buxton;AU;02
2172994;Burwood East;AU;07
2172995;Burwood;AU;02
2173081;Burradoo;AU;02
2173099;Burpengary;AU;04
2173125;Burnie;AU;06
2173134;Burnett Heads;AU;04
2173152;Burleigh Heads;AU;04
2173194;Bunyip;AU;07
2173220;Buninyong;AU;07
2173248;Bungendore;AU;02
2173306;Bundanoon;AU;02
2173310;Bundamba;AU;04
2173323;Bundaberg;AU;04
2173445;Bulli;AU;02
2173464;Bulleen;AU;07
2173557;Bulahdelah;AU;02
2173592;Budgewoi;AU;02
2173605;Buderim;AU;04
2173682;Buccan;AU;04
2173686;Bucca;AU;04
2173687;Bucasia;AU;04
2173734;Brunswick West;AU;07
2173738;Brunswick Heads;AU;02
2173739;Brunswick East;AU;07
2173741;Brunswick;AU;07
2173804;Brown Hill;AU;07
2173824;Broulee;AU;02
2173887;Brookfield;AU;04
2173911;Broken Hill;AU;02
2173964;Broadmeadows;AU;07
2173976;Broadford;AU;07
2173977;Broadbeach;AU;04
2174003;Brisbane;AU;04
2174006;Bringelly;AU;02
2174039;Brighton;AU;07
2174040;Brighton;AU;04
2174041;Bright;AU;07
2174066;Bridport;AU;06
2174079;Bridgewater;AU;06
2174111;Briar Hill;AU;07
2174114;Briagolong;AU;07
2174123;Brewarrina;AU;02
2174190;Branxton;AU;02
2174207;Brandon;AU;04
2174254;Braidwood;AU;02
2174307;Boyne Island;AU;04
2174360;Box Hill;AU;07
2174396;Bowraville;AU;02
2174400;Bowral;AU;02
2174436;South Bowenfels;AU;02
2174444;Bowen;AU;04
2174467;Bourke;AU;02
2174563;Botany;AU;02
2174580;Boronia;AU;07
2174615;Bordertown;AU;05
2174669;Boorowa;AU;02
2174740;Boondall;AU;04
2174755;Boonah;AU;04
2174853;Booker Bay;AU;02
2174892;Bonville;AU;02
2174933;Bongaree;AU;04
2174973;Bombala;AU;02
2174976;Bomaderry;AU;02
2175076;Boggabri;AU;02
2175159;Boambee;AU;02
2175326;Bli Bli;AU;04
2175338;Blayney;AU;02
2175341;Blaxland;AU;02
2175375;Blair Athol;AU;02
2175403;Blackwater;AU;04
2175408;Blackwall;AU;02
2175411;Blacktown;AU;02
2175453;Blacks Beach;AU;04
2175527;Blackmans Bay;AU;06
2175551;Black Hill;AU;07
2175553;Blackheath;AU;02
2175650;Blackall;AU;04
2175655;Bittern;AU;07
2175696;Birkdale;AU;04
2175760;Bingara;AU;02
2175819;Biloela;AU;04
2175860;Bilinga;AU;04
2175974;Bexley;AU;02
2175989;Beveridge;AU;07
2176031;Berwick;AU;07
2176053;Berry;AU;02
2176065;Berrigan;AU;02
2176066;Berriedale;AU;06
2176067;Berridale;AU;02
2176071;Berri;AU;05
2176081;Berowra;AU;02
2176087;Bermagui;AU;02
2176088;Berkeley Vale;AU;02
2176090;Berkeley;AU;02
2176096;Beresfield;AU;02
2176122;Bentleigh East;AU;07
2176123;Bentleigh;AU;07
2176124;Bensville;AU;02
2176127;Benowa;AU;04
2176187;Bendigo;AU;07
2176217;Benaraby;AU;04
2176225;Benalla;AU;07
2176245;Belrose;AU;02
2176262;Belmont;AU;07
2176263;Belmont;AU;02
